bioma,id_nublada,id_limpia,nubes_porcentaje,nublado_B04,nublado_SCL,limpio_B04
bosque,S2B_MSIL2A_20230219T160509_R054_T16PHS_20240813T225536,S2B_MSIL2A_20230301T160509_R054_T17PKN_20240803T113538,41.448945,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/16/P/HS/2023/02/19/S2B_MSIL2A_20230219T160509_N0510_R054_T16PHS_20240813T225536.SAFE/GRANULE/L2A_T16PHS_A031111_20230219T160510/IMG_DATA/R10m/T16PHS_20230219T160509_B04_10m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/16/P/HS/2023/02/19/S2B_MSIL2A_20230219T160509_N0510_R054_T16PHS_20240813T225536.SAFE/GRANULE/L2A_T16PHS_A031111_20230219T160510/IMG_DATA/R20m/T16PHS_20230219T160509_SCL_20m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/P/KN/2023/03/01/S2B_MSIL2A_20230301T160509_N0510_R054_T17PKN_20240803T113538.SAFE/GRANULE/L2A_T17PKN_A031254_20230301T160924/IMG_DATA/R10m/T17PKN_20230301T160509_B04_10m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D
bosque,S2B_MSIL2A_20230219T160509_R054_T16PHS_20230221T003053,S2B_MSIL2A_20230301T160509_R054_T17PKN_20240803T113538,41.455844,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/16/P/HS/2023/02/19/S2B_MSIL2A_20230219T160509_N0400_R054_T16PHS_20230221T003053.SAFE/GRANULE/L2A_T16PHS_A031111_20230219T160510/IMG_DATA/R10m/T16PHS_20230219T160509_B04_10m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/16/P/HS/2023/02/19/S2B_MSIL2A_20230219T160509_N0400_R054_T16PHS_20230221T003053.SAFE/GRANULE/L2A_T16PHS_A031111_20230219T160510/IMG_DATA/R20m/T16PHS_20230219T160509_SCL_20m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/P/KN/2023/03/01/S2B_MSIL2A_20230301T160509_N0510_R054_T17PKN_20240803T113538.SAFE/GRANULE/L2A_T17PKN_A031254_20230301T160924/IMG_DATA/R10m/T17PKN_20230301T160509_B04_10m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D
bosque,S2A_MSIL2A_20230214T160511_R054_T16PHS_20240816T054720,S2B_MSIL2A_20230301T160509_R054_T17PKN_20240803T113538,52.534968,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/16/P/HS/2023/02/14/S2A_MSIL2A_20230214T160511_N0510_R054_T16PHS_20240816T054720.SAFE/GRANULE/L2A_T16PHS_A039948_20230214T160617/IMG_DATA/R10m/T16PHS_20230214T160511_B04_10m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/16/P/HS/2023/02/14/S2A_MSIL2A_20230214T160511_N0510_R054_T16PHS_20240816T054720.SAFE/GRANULE/L2A_T16PHS_A039948_20230214T160617/IMG_DATA/R20m/T16PHS_20230214T160511_SCL_20m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/P/KN/2023/03/01/S2B_MSIL2A_20230301T160509_N0510_R054_T17PKN_20240803T113538.SAFE/GRANULE/L2A_T17PKN_A031254_20230301T160924/IMG_DATA/R10m/T17PKN_20230301T160509_B04_10m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D
bosque,S2A_MSIL2A_20230214T160511_R054_T16PHS_20230215T040022,S2B_MSIL2A_20230301T160509_R054_T17PKN_20240803T113538,52.543449,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/16/P/HS/2023/02/14/S2A_MSIL2A_20230214T160511_N0400_R054_T16PHS_20230215T040022.SAFE/GRANULE/L2A_T16PHS_A039948_20230214T160617/IMG_DATA/R10m/T16PHS_20230214T160511_B04_10m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/16/P/HS/2023/02/14/S2A_MSIL2A_20230214T160511_N0400_R054_T16PHS_20230215T040022.SAFE/GRANULE/L2A_T16PHS_A039948_20230214T160617/IMG_DATA/R20m/T16PHS_20230214T160511_SCL_20m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/P/KN/2023/03/01/S2B_MSIL2A_20230301T160509_N0510_R054_T17PKN_20240803T113538.SAFE/GRANULE/L2A_T17PKN_A031254_20230301T160924/IMG_DATA/R10m/T17PKN_20230301T160509_B04_10m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D
bosque,S2B_MSIL2A_20230209T160509_R054_T16PHS_20240813T134648,S2B_MSIL2A_20230301T160509_R054_T17PKN_20240803T113538,59.102798,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/16/P/HS/2023/02/09/S2B_MSIL2A_20230209T160509_N0510_R054_T16PHS_20240813T134648.SAFE/GRANULE/L2A_T16PHS_A030968_20230209T160740/IMG_DATA/R10m/T16PHS_20230209T160509_B04_10m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/16/P/HS/2023/02/09/S2B_MSIL2A_20230209T160509_N0510_R054_T16PHS_20240813T134648.SAFE/GRANULE/L2A_T16PHS_A030968_20230209T160740/IMG_DATA/R20m/T16PHS_20230209T160509_SCL_20m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/P/KN/2023/03/01/S2B_MSIL2A_20230301T160509_N0510_R054_T17PKN_20240803T113538.SAFE/GRANULE/L2A_T17PKN_A031254_20230301T160924/IMG_DATA/R10m/T17PKN_20230301T160509_B04_10m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D
bosque,S2A_MSIL2A_20230204T160511_R054_T16PHS_20230205T141653,S2B_MSIL2A_20230301T160509_R054_T17PKN_20240803T113538,43.706456,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/16/P/HS/2023/02/04/S2A_MSIL2A_20230204T160511_N0400_R054_T16PHS_20230205T141653.SAFE/GRANULE/L2A_T16PHS_A039805_20230204T160937/IMG_DATA/R10m/T16PHS_20230204T160511_B04_10m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/16/P/HS/2023/02/04/S2A_MSIL2A_20230204T160511_N0400_R054_T16PHS_20230205T141653.SAFE/GRANULE/L2A_T16PHS_A039805_20230204T160937/IMG_DATA/R20m/T16PHS_20230204T160511_SCL_20m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/P/KN/2023/03/01/S2B_MSIL2A_20230301T160509_N0510_R054_T17PKN_20240803T113538.SAFE/GRANULE/L2A_T17PKN_A031254_20230301T160924/IMG_DATA/R10m/T17PKN_20230301T160509_B04_10m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D
bosque,S2B_MSIL2A_20230120T160509_R054_T16PHS_20240806T204919,S2A_MSIL2A_20230214T160511_R054_T16PGR_20240816T054720,42.47911,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/16/P/HS/2023/01/20/S2B_MSIL2A_20230120T160509_N0510_R054_T16PHS_20240806T204919.SAFE/GRANULE/L2A_T16PHS_A030682_20230120T160722/IMG_DATA/R10m/T16PHS_20230120T160509_B04_10m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/16/P/HS/2023/01/20/S2B_MSIL2A_20230120T160509_N0510_R054_T16PHS_20240806T204919.SAFE/GRANULE/L2A_T16PHS_A030682_20230120T160722/IMG_DATA/R20m/T16PHS_20230120T160509_SCL_20m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/16/P/GR/2023/02/14/S2A_MSIL2A_20230214T160511_N0510_R054_T16PGR_20240816T054720.SAFE/GRANULE/L2A_T16PGR_A039948_20230214T160617/IMG_DATA/R10m/T16PGR_20230214T160511_B04_10m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D
bosque,S2B_MSIL2A_20230120T160509_R054_T16PHS_20230122T070303,S2A_MSIL2A_20230214T160511_R054_T16PGR_20240816T054720,42.180121,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/16/P/HS/2023/01/20/S2B_MSIL2A_20230120T160509_N0400_R054_T16PHS_20230122T070303.SAFE/GRANULE/L2A_T16PHS_A030682_20230120T160722/IMG_DATA/R10m/T16PHS_20230120T160509_B04_10m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/16/P/HS/2023/01/20/S2B_MSIL2A_20230120T160509_N0400_R054_T16PHS_20230122T070303.SAFE/GRANULE/L2A_T16PHS_A030682_20230120T160722/IMG_DATA/R20m/T16PHS_20230120T160509_SCL_20m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/16/P/GR/2023/02/14/S2A_MSIL2A_20230214T160511_N0510_R054_T16PGR_20240816T054720.SAFE/GRANULE/L2A_T16PGR_A039948_20230214T160617/IMG_DATA/R10m/T16PGR_20230214T160511_B04_10m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D
bosque,S2B_MSIL2A_20230110T160509_R054_T16PHS_20240727T014153,S2A_MSIL2A_20230204T160511_R054_T16PGR_20230205T144355,22.949022,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/16/P/HS/2023/01/10/S2B_MSIL2A_20230110T160509_N0510_R054_T16PHS_20240727T014153.SAFE/GRANULE/L2A_T16PHS_A030539_20230110T160934/IMG_DATA/R10m/T16PHS_20230110T160509_B04_10m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/16/P/HS/2023/01/10/S2B_MSIL2A_20230110T160509_N0510_R054_T16PHS_20240727T014153.SAFE/GRANULE/L2A_T16PHS_A030539_20230110T160934/IMG_DATA/R20m/T16PHS_20230110T160509_SCL_20m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/16/P/GR/2023/02/04/S2A_MSIL2A_20230204T160511_N0400_R054_T16PGR_20230205T144355.SAFE/GRANULE/L2A_T16PGR_A039805_20230204T160937/IMG_DATA/R10m/T16PGR_20230204T160511_B04_10m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D
bosque,S2B_MSIL2A_20230110T160509_R054_T16PHS_20230111T082435,S2A_MSIL2A_20230204T160511_R054_T16PGR_20230205T144355,27.796185,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/16/P/HS/2023/01/10/S2B_MSIL2A_20230110T160509_N0400_R054_T16PHS_20230111T082435.SAFE/GRANULE/L2A_T16PHS_A030539_20230110T160934/IMG_DATA/R10m/T16PHS_20230110T160509_B04_10m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/16/P/HS/2023/01/10/S2B_MSIL2A_20230110T160509_N0400_R054_T16PHS_20230111T082435.SAFE/GRANULE/L2A_T16PHS_A030539_20230110T160934/IMG_DATA/R20m/T16PHS_20230110T160509_SCL_20m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/16/P/GR/2023/02/04/S2A_MSIL2A_20230204T160511_N0400_R054_T16PGR_20230205T144355.SAFE/GRANULE/L2A_T16PGR_A039805_20230204T160937/IMG_DATA/R10m/T16PGR_20230204T160511_B04_10m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D
ciudad,S2B_MSIL2A_20231216T155649_R054_T18TWK_20231220T040433,S2B_MSIL2A_20240105T155639_R054_T18TXL_20240105T211517,24.284004,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/18/T/WK/2023/12/16/S2B_MSIL2A_20231216T155649_N0510_R054_T18TWK_20231220T040433.SAFE/GRANULE/L2A_T18TWK_A035401_20231216T155657/IMG_DATA/R10m/T18TWK_20231216T155649_B04_10m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/18/T/WK/2023/12/16/S2B_MSIL2A_20231216T155649_N0510_R054_T18TWK_20231220T040433.SAFE/GRANULE/L2A_T18TWK_A035401_20231216T155657/IMG_DATA/R20m/T18TWK_20231216T155649_SCL_20m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/18/T/XL/2024/01/05/S2B_MSIL2A_20240105T155639_N0510_R054_T18TXL_20240105T211517.SAFE/GRANULE/L2A_T18TXL_A035687_20240105T160141/IMG_DATA/R10m/T18TXL_20240105T155639_B04_10m.tif?st=2026-02-01T03%3A36%3A50Z&se=2026-02-02T04%3A21%3A50Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-01T04%3A48%3A12Z&ske=2026-02-08T04%3A48%3A12Z&sks=b&skv=2025-07-05&sig=9neRJOMtj5x/era8G9r6Kcp/QMN8lYPaJXVLkl382gw%3D
