bioma,id_nublada,id_limpia,nubes_porcentaje,nublado_B04,nublado_SCL,limpio_B04
tundra,S2B_MSIL2A_20230830T094549_R079_T35WPT_20230830T171323,S2A_MSIL2A_20230911T094041_R036_T36WVB_20241105T090327,22.50296,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/35/W/PT/2023/08/30/S2B_MSIL2A_20230830T094549_N0509_R079_T35WPT_20230830T171323.SAFE/GRANULE/L2A_T35WPT_A033853_20230830T094854/IMG_DATA/R10m/T35WPT_20230830T094549_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/35/W/PT/2023/08/30/S2B_MSIL2A_20230830T094549_N0509_R079_T35WPT_20230830T171323.SAFE/GRANULE/L2A_T35WPT_A033853_20230830T094854/IMG_DATA/R20m/T35WPT_20230830T094549_SCL_20m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/36/W/VB/2023/09/11/S2A_MSIL2A_20230911T094041_N0510_R036_T36WVB_20241105T090327.SAFE/GRANULE/L2A_T36WVB_A042933_20230911T094035/IMG_DATA/R10m/T36WVB_20230911T094041_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D
tundra,S2B_MSIL2A_20230826T100559_R022_T35WPT_20241015T130834,S2A_MSIL2A_20230911T094041_R036_T36WVB_20241105T090327,32.549915,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/35/W/PT/2023/08/26/S2B_MSIL2A_20230826T100559_N0510_R022_T35WPT_20241015T130834.SAFE/GRANULE/L2A_T35WPT_A033796_20230826T100557/IMG_DATA/R10m/T35WPT_20230826T100559_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/35/W/PT/2023/08/26/S2B_MSIL2A_20230826T100559_N0510_R022_T35WPT_20241015T130834.SAFE/GRANULE/L2A_T35WPT_A033796_20230826T100557/IMG_DATA/R20m/T35WPT_20230826T100559_SCL_20m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/36/W/VB/2023/09/11/S2A_MSIL2A_20230911T094041_N0510_R036_T36WVB_20241105T090327.SAFE/GRANULE/L2A_T36WVB_A042933_20230911T094035/IMG_DATA/R10m/T36WVB_20230911T094041_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D
tundra,S2B_MSIL2A_20230826T100559_R022_T35WPT_20230826T161333,S2A_MSIL2A_20230911T094041_R036_T36WVB_20241105T090327,40.799367,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/35/W/PT/2023/08/26/S2B_MSIL2A_20230826T100559_N0509_R022_T35WPT_20230826T161333.SAFE/GRANULE/L2A_T35WPT_A033796_20230826T100557/IMG_DATA/R10m/T35WPT_20230826T100559_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/35/W/PT/2023/08/26/S2B_MSIL2A_20230826T100559_N0509_R022_T35WPT_20230826T161333.SAFE/GRANULE/L2A_T35WPT_A033796_20230826T100557/IMG_DATA/R20m/T35WPT_20230826T100559_SCL_20m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/36/W/VB/2023/09/11/S2A_MSIL2A_20230911T094041_N0510_R036_T36WVB_20241105T090327.SAFE/GRANULE/L2A_T36WVB_A042933_20230911T094035/IMG_DATA/R10m/T36WVB_20230911T094041_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D
tundra,S2A_MSIL2A_20230825T095031_R079_T35WPT_20240912T211410,S2A_MSIL2A_20230911T094041_R036_T36WVB_20241105T090327,47.25678,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/35/W/PT/2023/08/25/S2A_MSIL2A_20230825T095031_N0510_R079_T35WPT_20240912T211410.SAFE/GRANULE/L2A_T35WPT_A042690_20230825T095034/IMG_DATA/R10m/T35WPT_20230825T095031_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/35/W/PT/2023/08/25/S2A_MSIL2A_20230825T095031_N0510_R079_T35WPT_20240912T211410.SAFE/GRANULE/L2A_T35WPT_A042690_20230825T095034/IMG_DATA/R20m/T35WPT_20230825T095031_SCL_20m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/36/W/VB/2023/09/11/S2A_MSIL2A_20230911T094041_N0510_R036_T36WVB_20241105T090327.SAFE/GRANULE/L2A_T36WVB_A042933_20230911T094035/IMG_DATA/R10m/T36WVB_20230911T094041_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D
tundra,S2A_MSIL2A_20230825T095031_R079_T35WPT_20230825T153526,S2A_MSIL2A_20230911T094041_R036_T36WVB_20241105T090327,54.549569,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/35/W/PT/2023/08/25/S2A_MSIL2A_20230825T095031_N0509_R079_T35WPT_20230825T153526.SAFE/GRANULE/L2A_T35WPT_A042690_20230825T095034/IMG_DATA/R10m/T35WPT_20230825T095031_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/35/W/PT/2023/08/25/S2A_MSIL2A_20230825T095031_N0509_R079_T35WPT_20230825T153526.SAFE/GRANULE/L2A_T35WPT_A042690_20230825T095034/IMG_DATA/R20m/T35WPT_20230825T095031_SCL_20m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/36/W/VB/2023/09/11/S2A_MSIL2A_20230911T094041_N0510_R036_T36WVB_20241105T090327.SAFE/GRANULE/L2A_T36WVB_A042933_20230911T094035/IMG_DATA/R10m/T36WVB_20230911T094041_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D
tundra,S2A_MSIL2A_20230824T101601_R065_T35WPT_20241019T121712,S2A_MSIL2A_20230903T101601_R065_T36WVD_20230903T164836,28.406784,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/35/W/PT/2023/08/24/S2A_MSIL2A_20230824T101601_N0510_R065_T35WPT_20241019T121712.SAFE/GRANULE/L2A_T35WPT_A042676_20230824T101604/IMG_DATA/R10m/T35WPT_20230824T101601_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/35/W/PT/2023/08/24/S2A_MSIL2A_20230824T101601_N0510_R065_T35WPT_20241019T121712.SAFE/GRANULE/L2A_T35WPT_A042676_20230824T101604/IMG_DATA/R20m/T35WPT_20230824T101601_SCL_20m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/36/W/VD/2023/09/03/S2A_MSIL2A_20230903T101601_N0509_R065_T36WVD_20230903T164836.SAFE/GRANULE/L2A_T36WVD_A042819_20230903T101603/IMG_DATA/R10m/T36WVD_20230903T101601_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D
tundra,S2A_MSIL2A_20230824T101601_R065_T35WPT_20230824T181359,S2A_MSIL2A_20230903T101601_R065_T36WVD_20230903T164836,28.424191,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/35/W/PT/2023/08/24/S2A_MSIL2A_20230824T101601_N0509_R065_T35WPT_20230824T181359.SAFE/GRANULE/L2A_T35WPT_A042676_20230824T101604/IMG_DATA/R10m/T35WPT_20230824T101601_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/35/W/PT/2023/08/24/S2A_MSIL2A_20230824T101601_N0509_R065_T35WPT_20230824T181359.SAFE/GRANULE/L2A_T35WPT_A042676_20230824T101604/IMG_DATA/R20m/T35WPT_20230824T101601_SCL_20m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/36/W/VD/2023/09/03/S2A_MSIL2A_20230903T101601_N0509_R065_T36WVD_20230903T164836.SAFE/GRANULE/L2A_T36WVD_A042819_20230903T101603/IMG_DATA/R10m/T36WVD_20230903T101601_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D
tundra,S2A_MSIL2A_20230815T095031_R079_T35WPT_20241014T195621,S2A_MSIL2A_20230911T094041_R036_T36WVB_20241105T090327,56.063884,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/35/W/PT/2023/08/15/S2A_MSIL2A_20230815T095031_N0510_R079_T35WPT_20241014T195621.SAFE/GRANULE/L2A_T35WPT_A042547_20230815T095102/IMG_DATA/R10m/T35WPT_20230815T095031_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/35/W/PT/2023/08/15/S2A_MSIL2A_20230815T095031_N0510_R079_T35WPT_20241014T195621.SAFE/GRANULE/L2A_T35WPT_A042547_20230815T095102/IMG_DATA/R20m/T35WPT_20230815T095031_SCL_20m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/36/W/VB/2023/09/11/S2A_MSIL2A_20230911T094041_N0510_R036_T36WVB_20241105T090327.SAFE/GRANULE/L2A_T36WVB_A042933_20230911T094035/IMG_DATA/R10m/T36WVB_20230911T094041_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D
tundra,S2A_MSIL2A_20230814T102031_R065_T35WPT_20241025T232411,S2A_MSIL2A_20230903T101601_R065_T36WVD_20230903T164836,49.477538,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/35/W/PT/2023/08/14/S2A_MSIL2A_20230814T102031_N0510_R065_T35WPT_20241025T232411.SAFE/GRANULE/L2A_T35WPT_A042533_20230814T102027/IMG_DATA/R10m/T35WPT_20230814T102031_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/35/W/PT/2023/08/14/S2A_MSIL2A_20230814T102031_N0510_R065_T35WPT_20241025T232411.SAFE/GRANULE/L2A_T35WPT_A042533_20230814T102027/IMG_DATA/R20m/T35WPT_20230814T102031_SCL_20m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/36/W/VD/2023/09/03/S2A_MSIL2A_20230903T101601_N0509_R065_T36WVD_20230903T164836.SAFE/GRANULE/L2A_T36WVD_A042819_20230903T101603/IMG_DATA/R10m/T36WVD_20230903T101601_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D
tundra,S2A_MSIL2A_20230814T102031_R065_T35WPT_20230814T181956,S2A_MSIL2A_20230903T101601_R065_T36WVD_20230903T164836,49.484214,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/35/W/PT/2023/08/14/S2A_MSIL2A_20230814T102031_N0509_R065_T35WPT_20230814T181956.SAFE/GRANULE/L2A_T35WPT_A042533_20230814T102027/IMG_DATA/R10m/T35WPT_20230814T102031_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/35/W/PT/2023/08/14/S2A_MSIL2A_20230814T102031_N0509_R065_T35WPT_20230814T181956.SAFE/GRANULE/L2A_T35WPT_A042533_20230814T102027/IMG_DATA/R20m/T35WPT_20230814T102031_SCL_20m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/36/W/VD/2023/09/03/S2A_MSIL2A_20230903T101601_N0509_R065_T36WVD_20230903T164836.SAFE/GRANULE/L2A_T36WVD_A042819_20230903T101603/IMG_DATA/R10m/T36WVD_20230903T101601_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D
tundra,S2B_MSIL2A_20230813T095559_R122_T35WPT_20240821T215100,S2A_MSIL2A_20230911T094041_R036_T36WVB_20241105T090327,31.157479,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/35/W/PT/2023/08/13/S2B_MSIL2A_20230813T095559_N0510_R122_T35WPT_20240821T215100.SAFE/GRANULE/L2A_T35WPT_A033610_20230813T100028/IMG_DATA/R10m/T35WPT_20230813T095559_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/35/W/PT/2023/08/13/S2B_MSIL2A_20230813T095559_N0510_R122_T35WPT_20240821T215100.SAFE/GRANULE/L2A_T35WPT_A033610_20230813T100028/IMG_DATA/R20m/T35WPT_20230813T095559_SCL_20m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/36/W/VB/2023/09/11/S2A_MSIL2A_20230911T094041_N0510_R036_T36WVB_20241105T090327.SAFE/GRANULE/L2A_T36WVB_A042933_20230911T094035/IMG_DATA/R10m/T36WVB_20230911T094041_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D
